course_code,exam_type,start_time,end_time,location
SYP-3202,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-08 13:00:00,N/A
SYP-3301,Muntlig_eksamen,2024-12-17 08:15:00,,N/A
SYP-3302,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-08 13:00:00,N/A
SYP-3401,Muntlig_eksamen,2024-12-17 00:00:00,2024-12-19 00:00:00,N/A
SYP-3402,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-08 13:00:00,N/A
SYP-3601,Muntlig_eksamen,2024-12-17 08:15:00,,N/A
SYP-3602,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-08 13:00:00,N/A
SYP-3701,Muntlig_eksamen,2024-12-17 08:15:00,,N/A
SYP-3702,Hjemmeeksamen,2025-05-19 09:00:00,2025-05-22 13:00:00,N/A
SYS-1110,Skriftlig_skoleeksamen,2025-04-29 09:00:00,,N/A
SYS-1130,Skriftlig_skoleeksamen,2025-06-02 09:00:00,,N/A
SYS-2630,Hjemmeeksamen,2024-11-21 14:00:00,,N/A
TPL-1004,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
TPL-1006,Skriftlig_skoleeksamen,2025-05-30 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
TPL-1008,Hjemmeeksamen,2025-05-16 14:00:00,,N/A
TPL-1010,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
TPL-1012,Hjemmeeksamen,2024-12-02 12:00:00,,N/A
TPL-1014,Skriftlig_skoleeksamen,2024-12-05 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
TPL-2020,Hjemmeeksamen,2025-05-07 09:00:00,2025-05-07 13:00:00,N/A
TPL-2024,Hjemmeeksamen,2025-04-30 14:00:00,,N/A
VPL-1204,Skriftlig_skoleeksamen_-_legemiddelhåndtering,2024-12-10 13:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(HARSTAD): Havnegata 5-7 – Undervisningsrom 7"
VPL-1204,Skriftlig_skoleeksamen_-_farmakologi,2024-12-10 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(HARSTAD): Havnegata 5-7 – Undervisningsrom 7"
VPL-1205,Hjemmeeksamen,2025-02-17 09:00:00,2025-02-18 13:00:00,N/A
VPL-1206,Skriftlig_skoleeksamen,2025-03-17 09:00:00,,(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
VPL-1209,Muntlig_eksamen,2024-12-09 00:00:00,2024-12-10 00:00:00,N/A
VPL-1209,Praktisk_eksamen,2024-12-09 00:00:00,2024-12-10 00:00:00,N/A
VPL-1306,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(HARSTAD): Havnegata 5-7 – Undervisningsrom 6
(HARSTAD): Havnegata 5-7 – Undervisningsrom 9"
VPL-1308,Hjemmeeksamen,2025-06-10 09:00:00,2025-06-11 13:00:00,N/A
VPL-1309,Praktisk_eksamen,2024-12-05 00:00:00,2024-12-06 00:00:00,N/A
VPL-1309,Muntlig_eksamen,2024-12-05 00:00:00,2024-12-06 00:00:00,N/A
VPL-1312,Hjemmeeksamen,2024-12-11 09:00:00,2024-12-12 13:00:00,N/A
VPL-2015,Hjemmeeksamen,2025-02-12 09:00:00,2025-02-14 13:00:00,N/A
VPL-2016,Hjemmeeksamen,2025-03-21 09:00:00,2025-05-16 14:00:00,N/A
VPL-2316,Muntlig_eksamen,2024-12-09 00:00:00,2024-12-11 00:00:00,N/A
